Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-05-10 10:45:00-04:00,410.82501220703125,411.2300109863281,410.17999267578125,410.91900634765625,3854057,0.0,0.0,0.0
2023-05-10 11:00:00-04:00,410.9100036621094,411.6700134277344,410.8599853515625,411.1600036621094,2559736,0.0,0.0,0.0
2023-05-10 11:15:00-04:00,411.1600036621094,412.07000732421875,411.1300048828125,411.9200134277344,1692432,0.0,0.0,0.0
2023-05-10 11:30:00-04:00,411.9150085449219,412.4200134277344,411.82000732421875,412.1000061035156,2006999,0.0,0.0,0.0
2023-05-10 11:45:00-04:00,412.0899963378906,412.1700134277344,411.5199890136719,411.67498779296875,2337290,0.0,0.0,0.0
2023-05-10 12:00:00-04:00,411.67498779296875,411.7099914550781,410.8999938964844,411.2049865722656,2147098,0.0,0.0,0.0
2023-05-10 12:15:00-04:00,411.2049865722656,411.5899963378906,411.0400085449219,411.3883056640625,979208,0.0,0.0,0.0
2023-05-10 12:30:00-04:00,411.3900146484375,411.5,410.8599853515625,411.18499755859375,1059556,0.0,0.0,0.0
2023-05-10 12:45:00-04:00,411.17999267578125,411.260009765625,410.4200134277344,410.6499938964844,1297423,0.0,0.0,0.0
2023-05-10 13:00:00-04:00,410.6600036621094,410.739990234375,410.0799865722656,410.4200134277344,1767963,0.0,0.0,0.0
2023-05-10 13:15:00-04:00,410.4200134277344,410.42498779296875,408.9718933105469,409.2200012207031,3226555,0.0,0.0,0.0
2023-05-10 13:30:00-04:00,409.22198486328125,409.6000061035156,408.8699951171875,409.2300109863281,2604065,0.0,0.0,0.0
2023-05-10 13:45:00-04:00,409.2200012207031,410.2799987792969,409.1199951171875,410.1000061035156,2286820,0.0,0.0,0.0
2023-05-10 14:00:00-04:00,410.0799865722656,411.19000244140625,410.07501220703125,411.0083923339844,2958648,0.0,0.0,0.0
2023-05-10 14:15:00-04:00,411.0,411.25,410.67999267578125,411.010009765625,2094321,0.0,0.0,0.0
2023-05-10 14:30:00-04:00,411.010009765625,412.1600036621094,411.010009765625,412.03399658203125,2232141,0.0,0.0,0.0
2023-05-10 14:45:00-04:00,412.0350036621094,412.20001220703125,411.6000061035156,412.010009765625,2123377,0.0,0.0,0.0
2023-05-10 15:00:00-04:00,412.010009765625,412.4700012207031,411.82000732421875,412.2149963378906,3024666,0.0,0.0,0.0
2023-05-10 15:15:00-04:00,412.2099914550781,413.6099853515625,412.0199890136719,413.17999267578125,5053810,0.0,0.0,0.0
2023-05-10 15:30:00-04:00,413.17999267578125,413.7900085449219,413.0849914550781,413.4100036621094,4373515,0.0,0.0,0.0
2023-05-10 15:45:00-04:00,413.3999938964844,413.6000061035156,412.57000732421875,412.80999755859375,12107864,0.0,0.0,0.0
2023-05-11 09:30:00-04:00,411.95001220703125,412.0899963378906,410.6300048828125,411.3901062011719,6801471,0.0,0.0,0.0
2023-05-11 09:45:00-04:00,411.3999938964844,411.55999755859375,410.1600036621094,410.30950927734375,4176980,0.0,0.0,0.0
2023-05-11 10:00:00-04:00,410.32000732421875,410.67498779296875,410.0199890136719,410.5799865722656,3387324,0.0,0.0,0.0
2023-05-11 10:15:00-04:00,410.5799865722656,411.07000732421875,409.9700012207031,410.8700866699219,3486362,0.0,0.0,0.0
2023-05-11 10:30:00-04:00,410.8900146484375,410.92999267578125,410.114990234375,410.4150085449219,2440648,0.0,0.0,0.0
2023-05-11 10:45:00-04:00,410.4100036621094,411.4100036621094,410.2699890136719,411.32000732421875,2790702,0.0,0.0,0.0
2023-05-11 11:00:00-04:00,411.3599853515625,411.6872863769531,411.1600036621094,411.364990234375,2572708,0.0,0.0,0.0
2023-05-11 11:15:00-04:00,411.3699951171875,411.5299987792969,410.9549865722656,411.45001220703125,1646402,0.0,0.0,0.0
2023-05-11 11:30:00-04:00,411.4584045410156,412.010009765625,411.30999755859375,411.8599853515625,1936915,0.0,0.0,0.0
2023-05-11 11:45:00-04:00,411.8699951171875,411.9599914550781,411.4800109863281,411.8550109863281,1357883,0.0,0.0,0.0
2023-05-11 12:00:00-04:00,411.8599853515625,411.989990234375,411.30499267578125,411.62249755859375,1451084,0.0,0.0,0.0
2023-05-11 12:15:00-04:00,411.62249755859375,412.25,411.2799987792969,411.82989501953125,1889610,0.0,0.0,0.0
2023-05-11 12:30:00-04:00,411.82000732421875,412.1600036621094,411.7200012207031,412.05999755859375,1022066,0.0,0.0,0.0
2023-05-11 12:45:00-04:00,412.06109619140625,412.17999267578125,411.760009765625,412.010009765625,960996,0.0,0.0,0.0
2023-05-11 13:00:00-04:00,412.010009765625,412.0899963378906,411.4800109863281,411.6199951171875,1064050,0.0,0.0,0.0
2023-05-11 13:15:00-04:00,411.6000061035156,411.8999938964844,411.2699890136719,411.4100036621094,1126204,0.0,0.0,0.0
2023-05-11 13:30:00-04:00,411.4100036621094,411.8699951171875,411.2449951171875,411.32000732421875,1571357,0.0,0.0,0.0
2023-05-11 13:45:00-04:00,411.30999755859375,411.3500061035156,410.2699890136719,411.32989501953125,2685803,0.0,0.0,0.0
2023-05-11 14:00:00-04:00,411.32989501953125,411.3900146484375,411.010009765625,411.3799133300781,1630690,0.0,0.0,0.0
2023-05-11 14:15:00-04:00,411.3800048828125,411.5899963378906,410.93499755859375,411.5199890136719,1346944,0.0,0.0,0.0
2023-05-11 14:30:00-04:00,411.5190124511719,412.42999267578125,411.3999938964844,412.2807922363281,1907199,0.0,0.0,0.0
2023-05-11 14:45:00-04:00,412.2900085449219,412.3299865722656,411.9200134277344,412.2300109863281,1687972,0.0,0.0,0.0
2023-05-11 15:00:00-04:00,412.2322082519531,412.32000732421875,411.9208068847656,412.19000244140625,1491400,0.0,0.0,0.0
2023-05-11 15:15:00-04:00,412.17999267578125,412.17999267578125,411.67498779296875,411.9800109863281,1813170,0.0,0.0,0.0
2023-05-11 15:30:00-04:00,411.9700012207031,412.05999755859375,411.4599914550781,411.7900085449219,2698550,0.0,0.0,0.0
2023-05-11 15:45:00-04:00,411.7799987792969,412.29998779296875,411.65008544921875,412.17999267578125,6244004,0.0,0.0,0.0
2023-05-12 09:30:00-04:00,413.4200134277344,413.6400146484375,413.1600036621094,413.45001220703125,3545634,0.0,0.0,0.0
2023-05-12 09:45:00-04:00,413.4649963378906,413.54998779296875,412.5199890136719,412.760009765625,2917226,0.0,0.0,0.0
2023-05-12 10:00:00-04:00,412.67999267578125,412.69000244140625,411.8299865722656,412.260009765625,4052243,0.0,0.0,0.0
2023-05-12 10:15:00-04:00,412.260009765625,412.3999938964844,411.94000244140625,411.9700012207031,1718911,0.0,0.0,0.0
2023-05-12 10:30:00-04:00,411.9700012207031,411.9750061035156,411.2200012207031,411.7300109863281,2266870,0.0,0.0,0.0
2023-05-12 10:45:00-04:00,411.7300109863281,411.7799987792969,411.2499084472656,411.5057067871094,1695083,0.0,0.0,0.0
2023-05-12 11:00:00-04:00,411.5299987792969,412.0150146484375,411.239990234375,411.3699951171875,1770552,0.0,0.0,0.0
2023-05-12 11:15:00-04:00,410.92999267578125,411.3699951171875,410.75,410.8399963378906,2141772,0.0,0.0,0.0
2023-05-12 11:30:00-04:00,410.8399963378906,411.0400085449219,410.6700134277344,410.7309875488281,1701401,0.0,0.0,0.0
2023-05-12 11:45:00-04:00,410.739990234375,411.5299987792969,410.69000244140625,411.4700012207031,1638670,0.0,0.0,0.0
2023-05-12 12:00:00-04:00,411.42999267578125,411.5799865722656,410.3500061035156,410.4200134277344,2019690,0.0,0.0,0.0
2023-05-12 12:15:00-04:00,410.4200134277344,410.6300048828125,410.010009765625,410.0801086425781,1817006,0.0,0.0,0.0
2023-05-12 12:30:00-04:00,410.0899963378906,410.4700012207031,409.7200012207031,409.760009765625,1913066,0.0,0.0,0.0
2023-05-12 12:45:00-04:00,409.760009765625,409.7799987792969,409.45001220703125,409.57000732421875,1512554,0.0,0.0,0.0
2023-05-12 13:00:00-04:00,409.57000732421875,410.0589904785156,409.30999755859375,409.85009765625,1645583,0.0,0.0,0.0
2023-05-12 13:15:00-04:00,409.8599853515625,410.7149963378906,409.6499938964844,410.3099060058594,1873502,0.0,0.0,0.0
2023-05-12 13:30:00-04:00,410.30999755859375,410.6099853515625,409.7799987792969,410.0849914550781,1553688,0.0,0.0,0.0
2023-05-12 13:45:00-04:00,410.07000732421875,410.0899963378906,409.19000244140625,409.3100891113281,1462317,0.0,0.0,0.0
2023-05-12 14:00:00-04:00,409.32000732421875,409.7300109863281,409.0849914550781,409.1871032714844,2053456,0.0,0.0,0.0
2023-05-12 14:15:00-04:00,409.18499755859375,409.8399963378906,409.07000732421875,409.5299987792969,1685503,0.0,0.0,0.0
2023-05-12 14:30:00-04:00,409.510009765625,409.69500732421875,409.1099853515625,409.3681945800781,1628470,0.0,0.0,0.0
2023-05-12 14:45:00-04:00,409.3599853515625,410.010009765625,409.3479919433594,409.8999938964844,1607813,0.0,0.0,0.0
2023-05-12 15:00:00-04:00,409.9100036621094,410.260009765625,409.6499938964844,409.9049987792969,1932628,0.0,0.0,0.0
2023-05-12 15:15:00-04:00,409.9100036621094,410.4700012207031,409.87750244140625,410.3900146484375,1734790,0.0,0.0,0.0
2023-05-12 15:30:00-04:00,410.3999938964844,411.07000732421875,410.3900146484375,410.9529113769531,3146992,0.0,0.0,0.0
2023-05-12 15:45:00-04:00,410.9700012207031,411.6700134277344,410.7699890136719,411.6099853515625,8119030,0.0,0.0,0.0
2023-05-15 09:30:00-04:00,412.2200012207031,412.2900085449219,411.2300109863281,411.5015869140625,4409004,0.0,0.0,0.0
2023-05-15 09:45:00-04:00,411.5199890136719,411.69000244140625,410.7799987792969,410.8399963378906,2085740,0.0,0.0,0.0
2023-05-15 10:00:00-04:00,410.8500061035156,411.18499755859375,410.2900085449219,410.3299865722656,2659537,0.0,0.0,0.0
2023-05-15 10:15:00-04:00,410.32000732421875,411.2298889160156,410.2300109863281,411.02178955078125,2215353,0.0,0.0,0.0
2023-05-15 10:30:00-04:00,411.0199890136719,411.7200012207031,410.9700012207031,411.57000732421875,1660462,0.0,0.0,0.0
2023-05-15 10:45:00-04:00,411.5799865722656,411.9800109863281,411.375,411.4212951660156,2175279,0.0,0.0,0.0
2023-05-15 11:00:00-04:00,411.43499755859375,411.9100036621094,411.3599853515625,411.8901062011719,1484538,0.0,0.0,0.0
2023-05-15 11:15:00-04:00,411.8900146484375,412.19000244140625,411.8500061035156,411.9800109863281,1464918,0.0,0.0,0.0
2023-05-15 11:30:00-04:00,411.9700012207031,412.1400146484375,411.6499938964844,411.6600036621094,1596021,0.0,0.0,0.0
2023-05-15 11:45:00-04:00,411.6600036621094,412.2099914550781,411.55999755859375,411.9800109863281,1284166,0.0,0.0,0.0
2023-05-15 12:00:00-04:00,411.989990234375,412.0801086425781,411.69110107421875,411.7900085449219,940046,0.0,0.0,0.0
2023-05-15 12:15:00-04:00,411.7449951171875,412.1099853515625,411.69000244140625,411.94500732421875,884193,0.0,0.0,0.0
2023-05-15 12:30:00-04:00,411.94000244140625,412.18798828125,411.80999755859375,412.18798828125,1122720,0.0,0.0,0.0
2023-05-15 12:45:00-04:00,412.18499755859375,412.79998779296875,412.1600036621094,412.760009765625,1810337,0.0,0.0,0.0
2023-05-15 13:00:00-04:00,412.7699890136719,413.42999267578125,412.625,413.2349853515625,1899096,0.0,0.0,0.0
2023-05-15 13:15:00-04:00,413.2398986816406,413.3299865722656,412.2200012207031,412.2919921875,2067829,0.0,0.0,0.0
2023-05-15 13:30:00-04:00,412.30499267578125,412.4200134277344,411.57000732421875,411.8299865722656,1720036,0.0,0.0,0.0
2023-05-15 13:45:00-04:00,411.8399963378906,412.3900146484375,411.6400146484375,412.29998779296875,1494566,0.0,0.0,0.0
2023-05-15 14:00:00-04:00,412.30999755859375,412.6789855957031,412.30999755859375,412.6077880859375,1016055,0.0,0.0,0.0
2023-05-15 14:15:00-04:00,412.6099853515625,412.6400146484375,412.1300048828125,412.2391052246094,1558969,0.0,0.0,0.0
2023-05-15 14:30:00-04:00,412.2300109863281,412.6400146484375,412.1400146484375,412.59600830078125,1154149,0.0,0.0,0.0
2023-05-15 14:45:00-04:00,412.6000061035156,412.79998779296875,412.25,412.42999267578125,1203370,0.0,0.0,0.0
2023-05-15 15:00:00-04:00,412.42999267578125,412.7799987792969,412.3699951171875,412.6099853515625,910205,0.0,0.0,0.0
2023-05-15 15:15:00-04:00,412.6099853515625,412.8299865722656,412.5150146484375,412.760009765625,1000414,0.0,0.0,0.0
2023-05-15 15:30:00-04:00,412.7550048828125,412.92999267578125,412.4800109863281,412.5150146484375,2034884,0.0,0.0,0.0
2023-05-15 15:45:00-04:00,412.50909423828125,413.0299987792969,412.45001220703125,413.0,6343983,0.0,0.0,0.0
2023-05-16 09:30:00-04:00,411.8599853515625,412.760009765625,411.6300048828125,412.635009765625,4129229,0.0,0.0,0.0
2023-05-16 09:45:00-04:00,412.6400146484375,412.81500244140625,410.8900146484375,411.6199951171875,3300031,0.0,0.0,0.0
2023-05-16 10:00:00-04:00,411.60009765625,412.1050109863281,410.70001220703125,410.8399963378906,2954851,0.0,0.0,0.0
2023-05-16 10:15:00-04:00,410.8334045410156,411.8599853515625,410.7300109863281,411.80999755859375,2337004,0.0,0.0,0.0
2023-05-16 10:30:00-04:00,411.80999755859375,412.1099853515625,410.9679870605469,411.4700927734375,2238309,0.0,0.0,0.0
2023-05-16 10:45:00-04:00,411.4700012207031,411.8900146484375,411.25,411.4700012207031,1557946,0.0,0.0,0.0
2023-05-16 11:00:00-04:00,411.4700012207031,411.760009765625,411.3599853515625,411.4599914550781,1250190,0.0,0.0,0.0
2023-05-16 11:15:00-04:00,411.4549865722656,411.92999267578125,411.2099914550781,411.9173889160156,1410296,0.0,0.0,0.0
2023-05-16 11:30:00-04:00,411.9205017089844,411.9700012207031,411.0199890136719,411.3900146484375,1965037,0.0,0.0,0.0
2023-05-16 11:45:00-04:00,411.393798828125,412.0622863769531,411.29998779296875,411.9100036621094,1476316,0.0,0.0,0.0
2023-05-16 12:00:00-04:00,411.9200134277344,412.0400085449219,411.69000244140625,411.92999267578125,1019239,0.0,0.0,0.0
2023-05-16 12:15:00-04:00,411.92999267578125,412.0350036621094,411.55999755859375,411.8659973144531,916548,0.0,0.0,0.0
2023-05-16 12:30:00-04:00,411.8699035644531,412.32000732421875,411.635009765625,412.1099853515625,1341017,0.0,0.0,0.0
2023-05-16 12:45:00-04:00,412.1199951171875,412.17498779296875,411.5899963378906,412.04998779296875,1221158,0.0,0.0,0.0
2023-05-16 13:00:00-04:00,412.04998779296875,412.1400146484375,411.8399963378906,412.0050048828125,743308,0.0,0.0,0.0
2023-05-16 13:15:00-04:00,412.0006103515625,412.06500244140625,411.4700012207031,411.5718994140625,1190118,0.0,0.0,0.0
2023-05-16 13:30:00-04:00,411.5799865722656,411.75,411.3800048828125,411.44500732421875,1173579,0.0,0.0,0.0
2023-05-16 13:45:00-04:00,411.44000244140625,411.95001220703125,411.3699951171875,411.8800048828125,1885408,0.0,0.0,0.0
2023-05-16 14:00:00-04:00,411.8900146484375,411.9700012207031,411.1700134277344,411.364990234375,2137341,0.0,0.0,0.0
2023-05-16 14:15:00-04:00,411.364990234375,411.5199890136719,411.19000244140625,411.2900085449219,1141679,0.0,0.0,0.0
2023-05-16 14:30:00-04:00,411.29998779296875,411.55999755859375,411.010009765625,411.510009765625,1536281,0.0,0.0,0.0
2023-05-16 14:45:00-04:00,411.5,411.8349914550781,411.4649963378906,411.69000244140625,1436990,0.0,0.0,0.0
2023-05-16 15:00:00-04:00,411.69000244140625,411.8500061035156,411.5299987792969,411.6499938964844,1409971,0.0,0.0,0.0
2023-05-16 15:15:00-04:00,411.6499938964844,411.8349914550781,411.3800048828125,411.7023010253906,1283045,0.0,0.0,0.0
2023-05-16 15:30:00-04:00,411.70001220703125,411.7799987792969,411.3200988769531,411.3800048828125,2094788,0.0,0.0,0.0
2023-05-16 15:45:00-04:00,411.3800048828125,411.3800048828125,410.25,410.25,7630839,0.0,0.0,0.0
2023-05-17 09:30:00-04:00,412.2699890136719,412.3299865722656,411.0899963378906,411.9549865722656,4694185,0.0,0.0,0.0
2023-05-17 09:45:00-04:00,411.9599914550781,412.04998779296875,410.635009765625,410.7799987792969,3800210,0.0,0.0,0.0
2023-05-17 10:00:00-04:00,410.7799987792969,411.5,410.6400146484375,411.2900085449219,3474714,0.0,0.0,0.0
2023-05-17 10:15:00-04:00,411.2900085449219,411.7699890136719,411.17999267578125,411.7300109863281,1813676,0.0,0.0,0.0
2023-05-17 10:30:00-04:00,411.7300109863281,411.8999938964844,411.5799865722656,411.82000732421875,2278662,0.0,0.0,0.0
2023-05-17 10:45:00-04:00,411.7414855957031,411.92999267578125,411.5299987792969,411.8800048828125,1618185,0.0,0.0,0.0
2023-05-17 11:00:00-04:00,411.8800048828125,412.0799865722656,411.70001220703125,411.94329833984375,2173893,0.0,0.0,0.0
2023-05-17 11:15:00-04:00,411.95001220703125,412.8349914550781,411.2099914550781,412.1199951171875,4442197,0.0,0.0,0.0
2023-05-17 11:30:00-04:00,412.1199951171875,412.6199951171875,411.92999267578125,412.5299987792969,2256685,0.0,0.0,0.0
2023-05-17 11:45:00-04:00,412.5199890136719,412.760009765625,412.3699951171875,412.5899963378906,1723493,0.0,0.0,0.0
2023-05-17 12:00:00-04:00,412.5799865722656,412.7099914550781,412.45001220703125,412.5400085449219,1100775,0.0,0.0,0.0
2023-05-17 12:15:00-04:00,412.54998779296875,412.8999938964844,412.4200134277344,412.8599853515625,1440857,0.0,0.0,0.0
2023-05-17 12:30:00-04:00,412.8599853515625,413.8599853515625,412.8599853515625,413.8406982421875,3319517,0.0,0.0,0.0
2023-05-17 12:45:00-04:00,413.8500061035156,414.6600036621094,413.760009765625,414.42999267578125,4079571,0.0,0.0,0.0
2023-05-17 13:00:00-04:00,414.42999267578125,415.239990234375,414.42999267578125,414.8299865722656,3645101,0.0,0.0,0.0
2023-05-17 13:15:00-04:00,414.8299865722656,415.3500061035156,414.5899963378906,415.2200012207031,4327483,0.0,0.0,0.0
2023-05-17 13:30:00-04:00,415.2200012207031,415.5899963378906,415.1449890136719,415.4800109863281,2744351,0.0,0.0,0.0
2023-05-17 13:45:00-04:00,415.4750061035156,415.8550109863281,415.45001220703125,415.75,3431799,0.0,0.0,0.0
2023-05-17 14:00:00-04:00,415.760009765625,415.8299865722656,415.0299987792969,415.3999938964844,2905665,0.0,0.0,0.0
2023-05-17 14:15:00-04:00,415.3999938964844,415.5299987792969,415.1600036621094,415.20989990234375,1436933,0.0,0.0,0.0
2023-05-17 14:30:00-04:00,415.2099914550781,415.3208923339844,414.7799987792969,414.8999938964844,2312120,0.0,0.0,0.0
2023-05-17 14:45:00-04:00,414.885009765625,415.1400146484375,414.510009765625,414.57000732421875,1885345,0.0,0.0,0.0
2023-05-17 15:00:00-04:00,414.55999755859375,415.3299865722656,414.45001220703125,415.1700134277344,2673378,0.0,0.0,0.0
2023-05-17 15:15:00-04:00,415.1632995605469,415.4173889160156,414.5199890136719,414.6581115722656,3341338,0.0,0.0,0.0
2023-05-17 15:30:00-04:00,414.6499938964844,415.04998779296875,414.4700012207031,414.95001220703125,4179987,0.0,0.0,0.0
2023-05-17 15:45:00-04:00,414.94500732421875,415.510009765625,414.8699951171875,415.2300109863281,8842286,0.0,0.0,0.0
2023-05-18 09:30:00-04:00,414.8999938964844,415.4700012207031,414.6700134277344,415.0982971191406,4869216,0.0,0.0,0.0
2023-05-18 09:45:00-04:00,415.0950012207031,415.260009765625,414.7900085449219,415.1494140625,3042746,0.0,0.0,0.0
2023-05-18 10:00:00-04:00,415.1499938964844,415.9800109863281,414.95001220703125,415.7099914550781,2558667,0.0,0.0,0.0
2023-05-18 10:15:00-04:00,415.7099914550781,416.8999938964844,415.57000732421875,416.8900146484375,5819093,0.0,0.0,0.0
2023-05-18 10:30:00-04:00,416.8900146484375,417.5299987792969,416.6549987792969,416.739990234375,3515322,0.0,0.0,0.0
2023-05-18 10:45:00-04:00,416.739990234375,417.2900085449219,416.5799865722656,417.2799987792969,3070238,0.0,0.0,0.0
2023-05-18 11:00:00-04:00,417.2799987792969,417.92999267578125,417.2799987792969,417.3900146484375,3213627,0.0,0.0,0.0
2023-05-18 11:15:00-04:00,417.5398864746094,417.57000732421875,416.9372863769531,417.2950134277344,2098205,0.0,0.0,0.0
