,Close,0
0,387.3277282714844,0.0
1,390.7497253417969,1.0
2,398.55743408203125,2.0
3,408.3416748046875,0.0
4,406.05047607421875,0.0
5,402.7661437988281,1.0
6,410.43621826171875,-1.0
7,403.7003173828125,0.0
8,404.92950439453125,0.0
9,408.81365966796875,-1.0
10,404.3689880371094,-2.0
11,394.75189208984375,-2.0
12,383.30584716796875,-3.0
13,368.75244140625,0.0
14,367.6412353515625,1.0
15,372.8824768066406,-2.0
16,360.54150390625,0.0
17,361.31878662109375,0.0
18,370.4144287109375,0.0
19,369.742919921875,0.0
20,373.3673400878906,0.0
21,385.2381286621094,0.0
22,383.7666320800781,0.0
23,375.9251708984375,0.0
24,375.6190490722656,0.0
25,372.5673828125,0.0
26,376.50787353515625,0.0
27,377.2189025878906,0.0
28,378.492919921875,0.0
29,384.1616516113281,0.0
30,383.84564208984375,0.0
31,379.4607849121094,0.0
32,376.10296630859375,0.0
33,374.12774658203125,0.0
34,373.2192077636719,0.0
35,380.3495788574219,0.0
36,377.2090759277344,0.0
37,387.40093994140625,0.0
38,389.8699035644531,0.0
39,393.84002685546875,0.0
40,390.1859436035156,0.0
41,390.6600036621094,-1.0
42,386.0380859375,2.0
43,396.0621032714844,1.0
44,401.0296630859375,1.0
45,406.87615966796875,0.0
46,405.6712951660156,0.0
47,402.9949645996094,0.0
48,409.3056335449219,0.0
49,409.02911376953125,0.0
50,408.33782958984375,0.0
51,407.8637390136719,0.0
52,406.2441101074219,1.0
53,414.7768859863281,1.0
54,414.7768859863281,1.0
55,421.79864501953125,0.0
56,423.5367736816406,0.0
57,424.3663635253906,0.0
58,421.35418701171875,0.0
59,422.578857421875,-1.0
60,416.90020751953125,-1.0
61,408.21929931640625,0.0
62,407.2317199707031,0.0
63,408.53533935546875,1.0
64,414.3028564453125,-2.0
65,400.2790832519531,0.0
66,397.63238525390625,0.0
67,393.2672119140625,0.0
68,390.27484130859375,0.0
69,391.49945068359375,0.0
70,387.3713073730469,0.0
71,385.9096984863281,1.0
72,392.8425598144531,1.0
73,395.4103088378906,1.0
74,401.5531005859375,1.0
75,405.8688659667969,-3.0
76,388.22064208984375,0.0
77,389.7020263671875,0.0
78,385.27764892578125,0.0
79,382.33837890625,0.0
80,385.30340576171875,-1.0
81,380.88067626953125,-1.0
82,374.2366638183594,-1.0
83,371.0931396484375,-1.0
84,364.87554931640625,0.0
85,361.2659606933594,0.0
86,360.34375,1.0
87,367.4339904785156,-1.0
88,359.7586669921875,-1.0
89,354.1955261230469,2.0
90,363.5467224121094,2.0
91,374.81182861328125,0.0
92,373.9391784667969,0.0
93,370.0816650390625,0.0
94,359.7586669921875,0.0
95,357.01177978515625,0.0
96,354.7508239746094,0.0
97,353.5806884765625,2.0
98,362.9120788574219,-1.0
99,354.64178466796875,1.0
100,363.7549743652344,1.0
101,368.0289611816406,0.0
102,365.42095947265625,0.0
103,362.3567810058594,1.0
104,371.1625671386719,1.0
105,375.70428466796875,1.0
106,381.7037658691406,0.0
107,378.82794189453125,0.0
108,376.8050537109375,0.0
109,385.76947021484375,0.0
110,382.9829406738281,0.0
111,381.30706787109375,0.0
112,371.7377014160156,0.0
113,367.90997314453125,0.0
114,373.2053527832031,0.0
115,376.7752685546875,0.0
116,378.8081359863281,-1.0
117,371.00390625,4.0
118,391.3921203613281,0.0
119,395.1802062988281,0.0
120,391.8185119628906,0.0
121,395.1603698730469,0.0
122,392.145751953125,0.0
123,390.94586181640625,0.0
124,392.7209167480469,0.0
125,391.2929382324219,0.0
126,396.5585632324219,0.0
127,399.0575256347656,0.0
128,398.96826171875,0.0
129,392.6019287109375,0.0
130,391.9276123046875,0.0
131,404.2735900878906,0.0
132,403.97607421875,0.0
133,403.510009765625,-1.0
134,396.25115966796875,-1.0
135,390.5392761230469,0.0
136,389.8749084472656,0.0
137,392.9291687011719,0.0
138,389.993896484375,0.0
139,395.61651611328125,0.0
140,398.6112976074219,0.0
141,396.062744140625,-2.0
142,386.3743896484375,-1.0
143,381.81280517578125,0.0
144,378.5751647949219,0.0
145,379.09320068359375,1.0
146,384.7615661621094,-1.0
147,379.2724914550781,0.0
148,381.4541931152344,0.0
149,379.9499206542969,-1.0
150,375.2279357910156,1.0
151,381.982177734375,0.0
152,380.9759826660156,0.0
153,379.37213134765625,0.0
154,382.30096435546875,-1.0
155,377.9375915527344,1.0
156,386.6044921875,0.0
157,386.3853454589844,0.0
158,389.0950012207031,0.0
159,394.0162353515625,0.0
160,395.45074462890625,0.0
161,396.9848937988281,0.0
162,396.2576599121094,0.0
163,390.0015563964844,0.0
164,387.16241455078125,1.0
165,394.3748779296875,1.0
166,399.1068115234375,0.0
167,398.6784362792969,0.0
168,398.827880859375,0.0
169,403.2111511230469,0.0
170,404.1376037597656,-1.0
171,399.06695556640625,1.0
172,404.9345703125,1.0
173,409.2381286621094,1.0
174,415.1954040527344,-1.0
175,410.7822570800781,0.0
176,408.2718200683594,1.0
177,413.6114501953125,-1.0
178,409.0887145996094,0.0
179,405.542236328125,0.0
180,406.4886474609375,0.0
181,411.2604064941406,0.0
182,411.0711669921875,0.0
183,412.40606689453125,-1.0
184,406.72772216796875,-1.0
185,405.71160888671875,-1.0
186,397.5726623535156,0.0
187,397.0247497558594,0.0
188,399.1366882324219,0.0
189,394.8729553222656,0.0
190,396.21783447265625,0.0
191,394.75341796875,0.0
192,393.23919677734375,0.0
193,396.2975158691406,0.0
194,402.65325927734375,0.0
195,402.9322204589844,-1.0
196,396.7557678222656,-1.0
197,397.4033203125,-1.0
198,390.0712890625,-1.0
199,384.4427795410156,0.0
200,383.89483642578125,1.0
201,390.24066162109375,1.0
202,387.7999572753906,1.0
203,394.6039733886719,-1.0
204,389.989990234375,0.0
205,393.739990234375,1.0
206,398.9100036621094,-1.0
207,392.1099853515625,0.0
208,393.1700134277344,0.0
209,395.75,0.0
210,396.489990234375,0.0
211,395.6000061035156,1.0
212,401.3500061035156,1.0
213,403.70001220703125,1.0
214,409.3900146484375,0.0
215,410.95001220703125,0.0
216,408.6700134277344,0.0
217,407.6000061035156,0.0
218,409.19000244140625,0.0
219,409.6099853515625,0.0
220,409.7200012207031,0.0
221,408.04998779296875,0.0
222,413.4700012207031,0.0
223,412.4599914550781,0.0
224,413.94000244140625,0.0
225,414.2099914550781,0.0
226,414.1400146484375,0.0
227,411.8800048828125,0.0
228,412.20001220703125,0.0
229,412.6300048828125,0.0
230,406.0799865722656,0.0
231,404.3599853515625,0.0
232,412.4100036621094,0.0
233,415.92999267578125,0.0
234,415.510009765625,0.0
235,410.8399963378906,0.0
236,408.0199890136719,0.0
237,405.1300048828125,0.0
238,412.6300048828125,0.0
239,412.739990234375,0.0
240,410.92999267578125,0.0
241,412.8500061035156,0.0
242,412.1300048828125,0.0
243,411.5899963378906,0.0
244,413.010009765625,0.0
245,410.25,1.0
246,415.2300109863281,1.0
247,419.2300109863281,0.0
248,418.6199951171875,0.0
249,418.7900085449219,-1.0
250,414.0899963378906,
